Data;Número;Histórico;Débito;Crédito
18/02/2019;920;COMPRA DE MERCADORIA CONF. NF.  161942 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;4.889,50
25/02/2019;920;COMPRA DE MERCADORIA CONF. NF.  164791 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;2.488,39
25/02/2019;920;COMPRA DE MERCADORIA CONF. NF.  164793 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;4.773,10
12/03/2019;920;COMPRA DE MERCADORIA CONF. NF.  168935 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;5.462,64
12/03/2019;920;COMPRA DE MERCADORIA CONF. NF.  169373 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;5.328,03
26/03/2019;920;COMPRA DE MERCADORIA CONF. NF.  176887 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;2.358,95
28/03/2019;920;COMPRA DE MERCADORIA CONF. NF.  177896 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;2.724,37
28/03/2019;920;COMPRA DE MERCADORIA CONF. NF.  177900 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;3.708,21
09/04/2019;920;COMPRA DE MERCADORIA CONF. NF.  182552 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;4.054,18
23/04/2019;920;COMPRA DE MERCADORIA CONF. NF.  188247 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;1.811,65
23/04/2019;920;COMPRA DE MERCADORIA CONF. NF.  188248 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;3.176,57
07/05/2019;920;COMPRA DE MERCADORIA CONF. NF.  193403 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;1.221,81
27/05/2019;920;COMPRA DE MERCADORIA CONF. NF.  200435 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;4.576,92
03/06/2019;920;COMPRA DE MERCADORIA CONF. NF.  205321 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;1.256,51
26/06/2019;920;COMPRA DE MERCADORIA CONF. NF.  214717 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;7.724,96
30/06/2019;920;COMPRA DE MERCADORIA CONF. NF.  216646 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;772,29
04/07/2019;920;COMPRA DE MERCADORIA CONF. NF.  218448 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;480,00
11/07/2019;920;COMPRA DE MERCADORIA CONF. NF.  221810 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;2.168,43
22/07/2019;920;COMPRA DE MERCADORIA CONF. NF.  226100 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;1.941,35
22/07/2019;920;COMPRA DE MERCADORIA CONF. NF.  226120 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;3.532,59
07/08/2019;920;COMPRA DE MERCADORIA CONF. NF.  232383 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;3.389,02
15/08/2019;920;COMPRA DE MERCADORIA CONF. NF.  236950 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;735,30
20/08/2019;920;COMPRA DE MERCADORIA CONF. NF.  238662 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;2.148,90
26/08/2019;920;COMPRA DE MERCADORIA CONF. NF.  240853 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;9.371,23
28/08/2019;920;COMPRA DE MERCADORIA CONF. NF.  242353 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;681,44
18/09/2019;920;COMPRA DE MERCADORIA CONF. NF.  250722 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;5.356,85
19/09/2019;920;COMPRA DE MERCADORIA CONF. NF.  252682 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;406,35
26/09/2019;920;COMPRA DE MERCADORIA CONF. NF.  255467 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;;5.399,13
03/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  894371 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;257,20
10/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  898637 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;960,00
10/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  898638 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.025,36
10/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  898639 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.025,04
10/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  898639 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;527,76
10/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  898640 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;607,68
10/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  898640 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;492,00
10/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  898641 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.702,98
18/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  901256 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;659,40
18/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  901257 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.311,36
22/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  904374 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;566,29
22/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  904374 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.402,80
22/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  904375 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;249,60
22/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  904375 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;559,20
23/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  904043 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;520,80
23/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  904044 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;242,55
23/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  904045 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;3.313,65
23/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  904046 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;480,96
23/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  904046 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;137,16
25/10/2018;921;COMPRA DE MERCADORIA CONF. NF.  905125 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;570,00
07/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  909785 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.454,94
09/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  909231 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;352,80
09/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  909232 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.393,84
09/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  909233 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.587,90
09/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  910985 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;989,84
09/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  910985 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;777,34
09/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  910986 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.112,00
14/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  913163 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.035,00
23/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  917184 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;496,17
23/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  917185 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;817,25
24/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  917650 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;759,19
24/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  917650 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;19,24
24/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  917651 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;3.369,00
24/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  917651 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;150,60
30/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  919349 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;216,96
30/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  919349 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.472,40
30/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  919350 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.771,20
30/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  919840 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;232,20
30/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  919840 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.122,36
30/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  922865 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.946,49
30/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  922866 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.572,26
30/11/2018;921;COMPRA DE MERCADORIA CONF. NF.  922867 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;617,76
06/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  922388 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;326,09
06/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  922388 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;371,16
18/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  927341 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;3.842,35
18/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  928184 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.007,80
18/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  928185 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.128,40
18/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  928185 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.342,18
18/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  928186 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;672,60
19/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  929467 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;5.515,83
19/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  930204 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.440,80
27/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  931383 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;535,68
28/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  931384 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.118,06
28/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  931386 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;612,35
28/12/2018;921;COMPRA DE MERCADORIA CONF. NF.  931386 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;49,80
04/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  935039 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;3.928,91
04/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  935040 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.191,87
04/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  935040 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;34,72
11/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  938753 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.608,10
14/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  939889 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;4.549,14
15/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  939885 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;560,85
15/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  939885 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.848,45
15/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  939886 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.007,80
15/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  939887 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;535,60
15/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  939887 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;515,28
15/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  939888 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;359,56
22/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  942800 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.324,44
22/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  942802 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;4.501,41
22/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  942802 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;43,02
23/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  943299 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;110,88
29/01/2019;921;COMPRA DE MERCADORIA CONF. NF.  945414 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;4.752,00
05/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  948341 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;837,53
05/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  948341 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;262,76
05/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  948342 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;5.401,91
05/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  948343 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.529,80
05/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  948344 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;175,19
05/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  948344 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;29,50
11/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  951681 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.567,14
11/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  951681 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;39,24
13/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  952597 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;689,50
13/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  952598 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;520,79
14/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  952599 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.866,48
20/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  954679 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.079,22
20/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  954680 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.612,48
20/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  954681 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.757,49
26/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  958284 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.033,84
27/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  957760 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.004,48
27/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  957761 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;771,81
28/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  957757 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;783,36
28/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  957758 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;966,52
28/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  957758 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;575,21
28/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  957759 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.498,78
28/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  957759 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.317,45
28/02/2019;921;COMPRA DE MERCADORIA CONF. NF.  957762 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;754,80
13/03/2019;921;COMPRA DE MERCADORIA CONF. NF.  963269 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;406,65
13/03/2019;921;DEVOLUÇÃO DE PAGAMENTO DE  DUPLICATA CONF. EXTRATO BANCÁRIO;;1.866,48
14/03/2019;921;COMPRA DE MERCADORIA CONF. NF.  962259 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;4.240,35
19/03/2019;921;COMPRA DE MERCADORIA CONF. NF.  965942 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.068,66
19/03/2019;921;COMPRA DE MERCADORIA CONF. NF.  965943 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.042,94
21/03/2019;921;COMPRA DE MERCADORIA CONF. NF.  967549 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.408,92
21/03/2019;921;COMPRA DE MERCADORIA CONF. NF.  967549 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.967,04
21/03/2019;921;COMPRA DE MERCADORIA CONF. NF.  967550 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.410,92
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972109 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.204,00
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972110 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;448,14
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972111 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;570,96
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972111 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;362,88
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972112 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.086,12
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972113 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.166,65
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972117 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;573,12
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972118 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.565,60
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972119 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;4.715,88
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972120 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.199,54
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972121 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;3.330,00
02/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  972122 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;228,66
08/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  977198 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;886,18
08/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  977198 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;75,84
09/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  977197 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;976,60
12/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  980685 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;689,03
12/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  980685 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.811,88
12/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  980686 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;655,40
12/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  980687 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.647,95
23/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  983773 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;216,96
23/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  983774 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.166,06
26/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  987088 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.475,88
27/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  987085 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.624,76
27/04/2019;921;COMPRA DE MERCADORIA CONF. NF.  987087 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.275,51
08/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  991061 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.225,73
09/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  991062 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.576,62
11/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  994048 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;681,72
11/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  994048 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;559,89
11/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  994049 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;347,02
17/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  997149 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.341,81
17/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  997149 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.273,64
17/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  997150 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;774,63
17/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  997151 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;4.065,96
17/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  997152 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.581,08
17/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  997153 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.440,04
22/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  999829 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;542,20
22/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  999830 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;193,62
22/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  999830 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;124,56
22/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  999831 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;37,59
22/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  999831 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.224,92
22/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  999832 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;4.016,28
24/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  1000898 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;827,68
24/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  1000899 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;487,50
24/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  1000900 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;476,40
24/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  1000902 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;367,20
24/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  1000903 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.868,70
24/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  1000903 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;4,46
27/05/2019;921;COMPRA DE MERCADORIA CONF. NF.  1000897 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.287,60
07/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1008009 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.342,25
17/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1011049 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.680,89
17/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1011049 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.199,42
17/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1011050 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;2.179,92
17/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1011051 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;576,07
21/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1014807 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;699,00
21/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1014808 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;812,29
21/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1014809 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;396,00
21/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1014810 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;344,70
21/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1014811 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;540,54
21/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1014812 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;3.732,75
21/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1014813 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;602,90
30/06/2019;921;COMPRA DE MERCADORIA CONF. NF.  1017556 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;3.251,52
04/07/2019;921;COMPRA DE MERCADORIA CONF. NF.  1020285 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA ;;1.066,76
