Data;Histórico;Débito;Crédito;Histórico separado
18/06/2019;COMPRA DE MERCADORIA CONF. NF.  34998 FOR. FRANCISCA FLAVIA DA SILVA  ME ;;2960.0;34998
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  408510 FOR. TEKA TECELAGEM  KUEHNRICH S A ;;5259.6;408510
23/01/2019;MANUTENÇÃO DE SOFTWARE CONF. NF  Nº 3879;;1281.12;3879
25/02/2019;MANUTENÇÃO DE SOFTWARE CONF. NF.  Nº 101;;1281.12;101
24/03/2019;MANUTENÇÃO DE SOFTWARE CONF. NF  Nº 104;;1281.12;104
26/04/2019;MANUTENÇÃO DE SOFTWARE CONF. NF.  Nº 183;;1281.12;183
23/05/2019;VALOR REF. MANUTENÇÃO DE SOFTWARE  CONF. NF. Nº 267;;1281.12;267
26/06/2019;MANUTENÇÃO DE SOFTWARE CONF. NF.  Nº 357;;1281.12;357
03/01/2019;COMPRA DE MERCADORIA CONF. NF.  24948 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;;1776.57;24948
08/01/2019;COMPRA DE MERCADORIA CONF. NF.  25064 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;;801.94;25064
16/01/2019;COMPRA DE MERCADORIA CONF. NF.  25214 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;;709.22;25214
30/01/2019;COMPRA DE MERCADORIA CONF. NF.  25462 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;;1184.58;25462
13/02/2019;COMPRA DE MERCADORIA CONF. NF.  25710 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;;1599.2;25710
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  25925 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;;2055.69;25925
15/03/2019;COMPRA DE MERCADORIA CONF. NF.  26126 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;;1484.1;26126
26/03/2019;COMPRA DE MERCADORIA CONF. NF.  26354 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;;1679.31;26354
09/04/2019;COMPRA DE MERCADORIA CONF. NF.  26580 FOR. VIEIRA DA SILVA  DISTRIBUIDORA LTDA ;;1568.9;26580
23/04/2019;COMPRA DE MERCADORIA CONF. NF.  26780 FOR. VIEIRA DA SILVA  DISTRIBUIDORA LTDA ;;1803.99;26780
10/05/2019;COMPRA DE MERCADORIA CONF. NF.  27028 FOR. VIEIRA DA SILVA  DISTRIBUIDORA LTDA ;;1658.58;27028
21/05/2019;COMPRA DE MERCADORIA CONF. NF.  27286 FOR. VIEIRA DA SILVA  DISTRIBUIDORA LTDA ;;2218.69;27286
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  27491 FOR. VIEIRA DA SILVA  DISTRIBUIDORA LTDA ;;1387.8;27491
19/06/2019;COMPRA DE MERCADORIA CONF. NF.  27755 FOR. VIEIRA DA SILVA  DISTRIBUIDORA LTDA ;;2116.66;27755
03/05/2019;COMPRA DE MERCADORIA CONF. NF.  6930 FOR. PANIFICADORA ANJO LTDA. ;;258.0;6930
04/01/2019;COMPRA DE MERCADORIA CONF. NF.  57465 FOR. MARTINS E NOBREGA LTDA ;;840.0;57465
15/01/2019;COMPRA DE MERCADORIA CONF. NF.  57763 FOR. MARTINS E NOBREGA LTDA ;;3540.0;57763
16/01/2019;COMPRA DE MERCADORIA CONF. NF.  57791 FOR. MARTINS E NOBREGA LTDA ;;1680.0;57791
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  58262 FOR. MARTINS E NOBREGA LTDA ;;3760.0;58262
05/02/2019;COMPRA DE MERCADORIA CONF. NF.  58314 FOR. MARTINS E NOBREGA LTDA ;;3540.0;58314
09/02/2019;COMPRA DE MERCADORIA CONF. NF.  58455 FOR. MARTINS E NOBREGA LTDA ;;5280.0;58455
11/02/2019;COMPRA DE MERCADORIA CONF. NF.  58493 FOR. MARTINS E NOBREGA LTDA ;;16800.0;58493
19/02/2019;COMPRA DE MERCADORIA CONF. NF.  58690 FOR. MARTINS E NOBREGA LTDA ;;1620.0;58690
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  59287 FOR. MARTINS E NOBREGA LTDA ;;9975.0;59287
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  59319 FOR. MARTINS E NOBREGA LTDA ;;15540.0;59319
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  59319 FOR. MARTINS E NOBREGA LTDA ;;8625.0;59319
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  59514 FOR. MARTINS E NOBREGA LTDA ;;1500.0;59514
29/03/2019;COMPRA DE MERCADORIA CONF. NF.  59810 FOR. MARTINS E NOBREGA LTDA ;;1560.0;59810
31/03/2019;COMPRA DE MERCADORIA CONF. NF.  59839 FOR. MARTINS E NOBREGA LTDA ;;1560.0;59839
05/04/2019;COMPRA DE MERCADORIA CONF. NF.  60069 FOR. MARTINS E NOBREGA LTDA ;;12.4;60069
05/04/2019;COMPRA DE MERCADORIA CONF. NF.  60069 FOR. MARTINS E NOBREGA LTDA ;;22.0;60069
09/04/2019;COMPRA DE MERCADORIA CONF. NF.  60136 FOR. MARTINS E NOBREGA LTDA ;;1100.0;60136
12/04/2019;COMPRA DE MERCADORIA CONF. NF.  60219 FOR. MARTINS E NOBREGA LTDA ;;2010.0;60219
12/04/2019;COMPRA DE MERCADORIA CONF. NF.  60219 FOR. MARTINS E NOBREGA LTDA ;;1100.0;60219
12/04/2019;COMPRA DE MERCADORIA CONF. NF.  60224 FOR. MARTINS E NOBREGA LTDA ;;4095.0;60224
15/04/2019;COMPRA DE MERCADORIA CONF. NF.  60303 FOR. MARTINS E NOBREGA LTDA ;;1100.0;60303
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  60535 FOR. MARTINS E NOBREGA LTDA ;;3325.0;60535
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  60739 FOR. MARTINS E NOBREGA LTDA ;;780.0;60739
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  60823 FOR. MARTINS E NOBREGA LTDA ;;10300.0;60823
27/05/2019;COMPRA DE MERCADORIA CONF. NF.  61290 FOR. MARTINS E NOBREGA LTDA ;;815.0;61290
18/06/2019;COMPRA DE MERCADORIA CONF. NF.  61845 FOR. MARTINS E NOBREGA LTDA ;;7700.0;61845
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  1793 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;1813.74;1793
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  1794 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;1541.84;1794
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  1795 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;619.86;1795
23/01/2019;COMPRA DE MERCADORIA CONF. NF.  2629 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;4650.0;2629
23/01/2019;COMPRA DE MERCADORIA CONF. NF.  2630 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;2324.79;2630
23/01/2019;COMPRA DE MERCADORIA CONF. NF.  2630 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;85.56;2630
23/01/2019;COMPRA DE MERCADORIA CONF. NF.  2631 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;596.88;2631
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  3312 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;792.3;3312
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  3313 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;551.63;3313
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  3314 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;1283.4;3314
07/02/2019;COMPRA DE MERCADORIA CONF. NF.  3386 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;805.0;3386
07/02/2019;COMPRA DE MERCADORIA CONF. NF.  3712 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;1336.52;3712
14/02/2019;COMPRA DE MERCADORIA CONF. NF.  4213 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;439.42;4213
19/02/2019;COMPRA DE MERCADORIA CONF. NF.  4298 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;1660.4;4298
20/02/2019;COMPRA DE MERCADORIA CONF. NF.  4357 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;3600.0;4357
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  4961 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;484.25;4961
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  5363 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;402.0;5363
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  5364 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;284.58;5364
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  5427 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;3835.88;5427
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  5851 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;19872.78;5851
20/03/2019;COMPRA DE MERCADORIA CONF. NF.  5852 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;3360.0;5852
22/03/2019;COMPRA DE MERCADORIA CONF. NF.  6125 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;17715.11;6125
26/03/2019;COMPRA DE MERCADORIA CONF. NF.  6249 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS ;;6481.03;6249
03/04/2019;COMPRA DE MERCADORIA CONF. NF.  6632 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;1035.27;6632
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  7441 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;544.0;7441
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  7442 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;11189.45;7442
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  7521 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;316.2;7521
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  7522 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;2665.62;7522
24/04/2019;COMPRA DE MERCADORIA CONF. NF.  7863 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;305.1;7863
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  8073 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;712.78;8073
03/05/2019;COMPRA DE MERCADORIA CONF. NF.  8441 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;6799.6;8441
14/05/2019;COMPRA DE MERCADORIA CONF. NF.  8649 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;2718.48;8649
14/05/2019;COMPRA DE MERCADORIA CONF. NF.  9177 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;504.0;9177
22/05/2019;COMPRA DE MERCADORIA CONF. NF.  9596 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;406.76;9596
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  10453 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;14236.0;10453
11/06/2019;COMPRA DE MERCADORIA CONF. NF.  10921 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;2196.44;10921
15/06/2019;COMPRA DE MERCADORIA CONF. NF.  11176 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;719.1;11176
26/06/2019;COMPRA DE MERCADORIA CONF. NF.  11794 FOR. NG DISTRIBUIDORA DE  ALIMENTOS LTDA ;;3750.0;11794
31/01/2019;COMPRA DE MERCADORIA CONF. NF.  900001862 FOR. JUCELIO COSTA DE  ARAUJO ;;1900.0;900001862
25/02/2019;COMPRA DE MERCADORIA CONF. NF.  900003513 FOR. JUCELIO COSTA DE  ARAUJO ;;1900.0;900003513
28/03/2019;COMPRA DE MERCADORIA CONF. NF.  900005873 FOR. JUCELIO COSTA DE  ARAUJO ;;1900.0;900005873
15/04/2019;COMPRA DE MERCADORIA CONF. NF.  900007618 FOR. JUCELIO COSTA DE  ARAUJO ;;1000.0;900007618
29/05/2019;COMPRA DE MERCADORIA CONF. NF.  900011382 FOR. JUCELIO COSTA DE  ARAUJO ;;13160.0;900011382
21/06/2019;COMPRA DE MERCADORIA CONF. NF.  900013644 FOR. JUCELIO COSTA DE  ARAUJO ;;7560.0;900013644
07/03/2019;COMPRA DE MERCADORIA CONF. NF.  14577 FOR. FRANCISCO DO VALE DE  SOUSA ;;80.0;14577
08/04/2019;COMPRA DE MERCADORIA CONF. NF.  14857 FOR. FRANCISCO DO VALE DE  SOUSA ;;275.0;14857
12/04/2019;COMPRA DE MERCADORIA CONF. NF.  14914 FOR. FRANCISCO DO VALE DE  SOUSA ;;330.0;14914
15/04/2019;COMPRA DE MERCADORIA CONF. NF.  14928 FOR. FRANCISCO DO VALE DE  SOUSA ;;330.0;14928
22/04/2019;COMPRA DE MERCADORIA CONF. NF.  14959 FOR. FRANCISCO DO VALE DE  SOUSA ;;275.0;14959
30/05/2019;COMPRA DE MERCADORIA CONF. NF.  15282 FOR. FRANCISCO DO VALE DE  SOUSA ;;750.0;15282
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  14153 FOR. JONAS FREIRE DA SILVA ;;2025.0;14153
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  14545 FOR. JONAS FREIRE DA SILVA ;;735.0;14545
12/03/2019;COMPRA DE MERCADORIA CONF. NF.  14605 FOR. JONAS FREIRE DA SILVA ;;1350.0;14605
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  14671 FOR. JONAS FREIRE DA SILVA ;;1770.0;14671
15/04/2019;COMPRA DE MERCADORIA CONF. NF.  14923 FOR. JONAS FREIRE DA SILVA ;;1376.0;14923
21/05/2019;COMPRA DE MERCADORIA CONF. NF.  15202 FOR. JONAS FREIRE DA SILVA ;;1320.0;15202
03/01/2019;COMPRA DE MERCADORIA CONF. NF.  14124 FOR. PAULO CESAR SARMENTO ;;10741.0;14124
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  14152 FOR. PAULO CESAR SARMENTO ;;14809.0;14152
15/01/2019;COMPRA DE MERCADORIA CONF. NF.  14188 FOR. PAULO CESAR SARMENTO ;;14636.0;14188
22/01/2019;COMPRA DE MERCADORIA CONF. NF.  14239 FOR. PAULO CESAR SARMENTO ;;15499.0;14239
29/01/2019;COMPRA DE MERCADORIA CONF. NF.  14295 FOR. PAULO CESAR SARMENTO ;;16018.0;14295
05/02/2019;COMPRA DE MERCADORIA CONF. NF.  14339 FOR. PAULO CESAR SARMENTO ;;13680.0;14339
12/02/2019;COMPRA DE MERCADORIA CONF. NF.  14399 FOR. PAULO CESAR SARMENTO ;;12260.0;14399
19/02/2019;COMPRA DE MERCADORIA CONF. NF.  14461 FOR. PAULO CESAR SARMENTO ;;17006.0;14461
26/02/2019;COMPRA DE MERCADORIA CONF. NF.  14513 FOR. PAULO CESAR SARMENTO ;;15301.5;14513
06/03/2019;COMPRA DE MERCADORIA CONF. NF.  14571 FOR. PAULO CESAR SARMENTO ;;13090.0;14571
12/03/2019;COMPRA DE MERCADORIA CONF. NF.  14609 FOR. PAULO CESAR SARMENTO ;;14721.0;14609
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  14672 FOR. PAULO CESAR SARMENTO ;;11085.0;14672
26/03/2019;COMPRA DE MERCADORIA CONF. NF.  14734 FOR. PAULO CESAR SARMENTO ;;17900.0;14734
03/04/2019;COMPRA DE MERCADORIA CONF. NF.  14805 FOR. PAULO CESAR SARMENTO ;;12460.0;14805
09/04/2019;COMPRA DE MERCADORIA CONF. NF.  14862 FOR. PAULO CESAR SARMENTO ;;15305.0;14862
16/04/2019;COMPRA DE MERCADORIA CONF. NF.  14936 FOR. PAULO CESAR SARMENTO ;;13202.0;14936
24/04/2019;COMPRA DE MERCADORIA CONF. NF.  14971 FOR. PAULO CESAR SARMENTO ;;11074.0;14971
30/04/2019;COMPRA DE MERCADORIA CONF. NF.  15029 FOR. PAULO CESAR SARMENTO ;;15863.0;15029
21/01/2019;COMPRA DE MERCADORIA CONF. NF.  14223 FOR. FRANCISCO JOAO SOARES ;;150.0;14223
28/01/2019;COMPRA DE MERCADORIA CONF. NF.  14276 FOR. FRANCISCO JOAO SOARES ;;300.0;14276
05/02/2019;COMPRA DE MERCADORIA CONF. NF.  14337 FOR. FRANCISCO JOAO SOARES ;;114.0;14337
17/06/2019;COMPRA DE MERCADORIA CONF. NF.  15441 FOR. FRANCISCO JOAO SOARES ;;40.5;15441
05/04/2019;COMPRA DE MERCADORIA CONF. NF. 657  FOR. B B DE ARAUJO ;;1290.0;657
28/06/2019;COMPRA DE MERCADORIA CONF. NF. 709  FOR. BB DE ARAUJO ;;540.0;709
30/04/2019;COMPRA DE MERCADORIA CONF. NF.  1730 FOR. RICARDO DE ARAUJO FEITOSA ;;400.0;1730
04/01/2019;COMPRA DE MERCADORIA CONF. NF.  14129 FOR. EGNALDO DE OLIVEIRA ;;1066.0;14129
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  14157 FOR. EGNALDO DE OLIVEIRA ;;1021.0;14157
14/01/2019;COMPRA DE MERCADORIA CONF. NF.  14183 FOR. EGNALDO DE OLIVEIRA ;;1124.6;14183
16/01/2019;COMPRA DE MERCADORIA CONF. NF.  14195 FOR. EGNALDO DE OLIVEIRA ;;502.0;14195
21/01/2019;COMPRA DE MERCADORIA CONF. NF.  14231 FOR. EGNALDO DE OLIVEIRA ;;533.0;14231
28/01/2019;COMPRA DE MERCADORIA CONF. NF.  14285 FOR. EGNALDO DE OLIVEIRA ;;1654.6;14285
01/02/2019;COMPRA DE MERCADORIA CONF. NF.  14314 FOR. EGNALDO DE OLIVEIRA ;;980.0;14314
04/02/2019;COMPRA DE MERCADORIA CONF. NF.  14331 FOR. EGNALDO DE OLIVEIRA ;;447.0;14331
08/02/2019;COMPRA DE MERCADORIA CONF. NF.  14360 FOR. EGNALDO DE OLIVEIRA ;;737.0;14360
11/02/2019;COMPRA DE MERCADORIA CONF. NF.  14371 FOR. EGNALDO DE OLIVEIRA ;;730.0;14371
13/02/2019;COMPRA DE MERCADORIA CONF. NF.  14407 FOR. EGNALDO DE OLIVEIRA ;;402.0;14407
15/02/2019;COMPRA DE MERCADORIA CONF. NF.  14427 FOR. EGNALDO DE OLIVEIRA ;;578.6;14427
18/02/2019;COMPRA DE MERCADORIA CONF. NF.  14433 FOR. EGNALDO DE OLIVEIRA ;;350.0;14433
20/02/2019;COMPRA DE MERCADORIA CONF. NF.  14469 FOR. EGNALDO DE OLIVEIRA ;;529.0;14469
25/02/2019;COMPRA DE MERCADORIA CONF. NF.  14502 FOR. EGNALDO DE OLIVEIRA ;;1164.0;14502
27/02/2019;COMPRA DE MERCADORIA CONF. NF.  14522 FOR. EGNALDO DE OLIVEIRA ;;456.0;14522
01/03/2019;COMPRA DE MERCADORIA CONF. NF.  14563 FOR. EGNALDO DE OLIVEIRA ;;501.0;14563
06/03/2019;COMPRA DE MERCADORIA CONF. NF.  14569 FOR. EGNALDO DE OLIVEIRA ;;638.0;14569
08/03/2019;COMPRA DE MERCADORIA CONF. NF.  14590 FOR. EGNALDO DE OLIVEIRA ;;671.0;14590
11/03/2019;COMPRA DE MERCADORIA CONF. NF.  14599 FOR. EGNALDO DE OLIVEIRA ;;518.0;14599
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  14619 FOR. EGNALDO DE OLIVEIRA ;;635.0;14619
15/03/2019;COMPRA DE MERCADORIA CONF. NF.  14644 FOR. EGNALDO DE OLIVEIRA ;;600.0;14644
18/03/2019;COMPRA DE MERCADORIA CONF. NF.  14659 FOR. EGNALDO DE OLIVEIRA ;;605.0;14659
22/03/2019;COMPRA DE MERCADORIA CONF. NF.  14701 FOR. EGNALDO DE OLIVEIRA ;;570.0;14701
25/03/2019;COMPRA DE MERCADORIA CONF. NF.  14715 FOR. EGNALDO DE OLIVEIRA ;;896.0;14715
27/03/2019;COMPRA DE MERCADORIA CONF. NF.  14742 FOR. EGNALDO DE OLIVEIRA ;;584.0;14742
29/03/2019;COMPRA DE MERCADORIA CONF. NF.  14772 FOR. EGNALDO DE OLIVEIRA ;;675.0;14772
01/04/2019;COMPRA DE MERCADORIA CONF. NF.  14788 FOR. EGNALDO DE OLIVEIRA ;;570.0;14788
03/04/2019;COMPRA DE MERCADORIA CONF. NF.  14823 FOR. EGNALDO DE OLIVEIRA ;;600.0;14823
06/04/2019;COMPRA DE MERCADORIA CONF. NF.  14845 FOR. EGNALDO DE OLIVEIRA ;;768.0;14845
08/04/2019;COMPRA DE MERCADORIA CONF. NF.  14850 FOR. EGNALDO DE OLIVEIRA ;;531.0;14850
10/04/2019;COMPRA DE MERCADORIA CONF. NF.  14873 FOR. EGNALDO DE OLIVEIRA ;;668.5;14873
12/04/2019;COMPRA DE MERCADORIA CONF. NF.  14909 FOR. EGNALDO DE OLIVEIRA ;;700.0;14909
15/04/2019;COMPRA DE MERCADORIA CONF. NF.  14924 FOR. EGNALDO DE OLIVEIRA ;;392.0;14924
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  14942 FOR. EGNALDO DE OLIVEIRA ;;725.7;14942
22/04/2019;COMPRA DE MERCADORIA CONF. NF.  14960 FOR. EGNALDO DE OLIVEIRA ;;546.6;14960
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  15000 FOR. EGNALDO DE OLIVEIRA ;;589.0;15000
29/04/2019;COMPRA DE MERCADORIA CONF. NF.  15019 FOR. EGNALDO DE OLIVEIRA ;;721.0;15019
02/05/2019;COMPRA DE MERCADORIA CONF. NF.  15047 FOR. EGNALDO DE OLIVEIRA ;;1001.0;15047
06/05/2019;COMPRA DE MERCADORIA CONF. NF.  15078 FOR. EGNALDO DE OLIVEIRA ;;937.0;15078
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  15107 FOR. EGNALDO DE OLIVEIRA ;;360.0;15107
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  15131 FOR. EGNALDO DE OLIVEIRA ;;1356.0;15131
15/05/2019;COMPRA DE MERCADORIA CONF. NF.  15160 FOR. EGNALDO DE OLIVEIRA ;;394.0;15160
17/05/2019;COMPRA DE MERCADORIA CONF. NF.  15184 FOR. EGNALDO DE OLIVEIRA ;;808.0;15184
20/05/2019;COMPRA DE MERCADORIA CONF. NF.  15193 FOR. EGNALDO DE OLIVEIRA ;;414.0;15193
22/05/2019;COMPRA DE MERCADORIA CONF. NF.  15217 FOR. EGNALDO DE OLIVEIRA ;;390.5;15217
24/05/2019;COMPRA DE MERCADORIA CONF. NF.  15235 FOR. EGNALDO DE OLIVEIRA ;;855.0;15235
27/05/2019;COMPRA DE MERCADORIA CONF. NF.  15247 FOR. EGNALDO DE OLIVEIRA ;;475.0;15247
29/05/2019;COMPRA DE MERCADORIA CONF. NF.  15272 FOR. EGNALDO DE OLIVEIRA ;;430.0;15272
03/06/2019;COMPRA DE MERCADORIA CONF. NF.  15316 FOR. EGNALDO DE OLIVEIRA ;;902.0;15316
05/06/2019;COMPRA DE MERCADORIA CONF. NF.  15351 FOR. EGNALDO DE OLIVEIRA ;;95.0;15351
07/06/2019;COMPRA DE MERCADORIA CONF. NF.  15375 FOR. EGNALDO DE OLIVEIRA ;;315.0;15375
10/06/2019;COMPRA DE MERCADORIA CONF. NF.  15390 FOR. EGNALDO DE OLIVEIRA ;;646.0;15390
12/06/2019;COMPRA DE MERCADORIA CONF. NF.  15411 FOR. EGNALDO DE OLIVEIRA ;;401.0;15411
14/06/2019;COMPRA DE MERCADORIA CONF. NF.  15433 FOR. EGNALDO DE OLIVEIRA ;;366.0;15433
19/06/2019;COMPRA DE MERCADORIA CONF. NF.  15481 FOR. EGNALDO DE OLIVEIRA ;;385.0;15481
25/06/2019;COMPRA DE MERCADORIA CONF. NF.  15509 FOR. EGNALDO DE OLIVEIRA ;;790.0;15509
27/06/2019;COMPRA DE MERCADORIA CONF. NF.  15536 FOR. EGNALDO DE OLIVEIRA ;;663.0;15536
03/01/2019;COMPRA DE MERCADORIA CONF. NF.  14121 FOR. JOSE LIOMAR FILHO ;;336.0;14121
05/01/2019;COMPRA DE MERCADORIA CONF. NF.  14133 FOR. JOSE LIOMAR FILHO ;;280.0;14133
08/01/2019;COMPRA DE MERCADORIA CONF. NF.  14148 FOR. JOSE LIOMAR FILHO ;;200.0;14148
10/01/2019;COMPRA DE MERCADORIA CONF. NF.  14164 FOR. JOSE LIOMAR FILHO ;;400.0;14164
12/01/2019;COMPRA DE MERCADORIA CONF. NF.  1999 FOR. JOSE LIOMAR FILHO ;;272.0;1999
16/01/2019;COMPRA DE MERCADORIA CONF. NF.  14194 FOR. JOSE LIOMAR FILHO ;;156.0;14194
19/01/2019;COMPRA DE MERCADORIA CONF. NF.  14217 FOR. JOSE LIOMAR FILHO ;;138.0;14217
19/01/2019;COMPRA DE MERCADORIA CONF. NF.  14221 FOR. JOSE LIOMAR FILHO ;;162.0;14221
24/01/2019;COMPRA DE MERCADORIA CONF. NF.  14256 FOR. JOSE LIOMAR FILHO ;;300.0;14256
30/01/2019;COMPRA DE MERCADORIA CONF. NF.  14296 FOR. JOSE LIOMAR FILHO ;;600.0;14296
05/02/2019;COMPRA DE MERCADORIA CONF. NF.  14338 FOR. JOSE LIOMAR FILHO ;;300.0;14338
12/02/2019;COMPRA DE MERCADORIA CONF. NF.  14396 FOR. JOSE LIOMAR FILHO ;;648.0;14396
15/02/2019;COMPRA DE MERCADORIA CONF. NF.  14423 FOR. JOSE LIOMAR FILHO ;;300.0;14423
20/02/2019;COMPRA DE MERCADORIA CONF. NF.  14464 FOR. JOSE LIOMAR FILHO ;;540.0;14464
27/02/2019;COMPRA DE MERCADORIA CONF. NF.  14517 FOR. JOSE LIOMAR FILHO ;;300.0;14517
04/03/2019;COMPRA DE MERCADORIA CONF. NF.  14565 FOR. JOSE LIOMAR FILHO ;;345.0;14565
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  14615 FOR. JOSE LIOMAR FILHO ;;150.0;14615
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  14626 FOR. JOSE LIOMAR FILHO ;;390.0;14626
20/03/2019;COMPRA DE MERCADORIA CONF. NF.  14678 FOR. JOSE LIOMAR FILHO ;;300.0;14678
26/03/2019;COMPRA DE MERCADORIA CONF. NF.  14720 FOR. JOSE LIOMAR FILHO ;;450.0;14720
02/04/2019;COMPRA DE MERCADORIA CONF. NF.  14796 FOR. JOSE LIOMAR FILHO ;;450.0;14796
10/04/2019;COMPRA DE MERCADORIA CONF. NF.  14870 FOR. JOSE LIOMAR FILHO ;;450.0;14870
12/04/2019;COMPRA DE MERCADORIA CONF. NF.  14905 FOR. JOSE LIOMAR FILHO ;;300.0;14905
16/04/2019;COMPRA DE MERCADORIA CONF. NF.  14934 FOR. JOSE LIOMAR FILHO ;;141.0;14934
17/04/2019;COMPRA DE MERCADORIA CONF. NF.  14943 FOR. JOSE LIOMAR FILHO ;;600.0;14943
27/04/2019;COMPRA DE MERCADORIA CONF. NF.  15009 FOR. JOSE LIOMAR FILHO ;;125.0;15009
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  15106 FOR. JOSE LIOMAR FILHO ;;250.0;15106
10/05/2019;COMPRA DE MERCADORIA CONF. NF.  15123 FOR. JOSE LIOMAR FILHO ;;175.0;15123
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  15128 FOR. JOSE LIOMAR FILHO ;;325.0;15128
